species	genome_assembly	clade;qual	lifespan_days;quant	length_cm;quant	weight_kg;quant	RGBIF_observation;quant	genome_size;quant	GC_content_proportion;quant	No_prot_annot;quant	median_coverage_exon;buscodataset_embryophyta;quant	No_genes;buscodataset_embryophyta;quant	No_introns;buscodataset_embryophyta;quant	median_length_introns;buscodataset_embryophyta;quant	No_multi_exonic_genes;buscodataset_embryophyta;quant	No_intron_per_gene;buscodataset_embryophyta;quant	prop_intron_annotated;buscodataset_embryophyta;quant	median_gene_fpkm;buscodataset_embryophyta;quant	average_svr;svr_class_all;buscodataset_embryophyta;quant	average_svr;svr_class_high_SV;buscodataset_embryophyta;quant	average_svr;svr_class_low_SV;buscodataset_embryophyta;quant	median_coverage_exon;buscodataset_eukaryota;quant	No_genes;buscodataset_eukaryota;quant	No_introns;buscodataset_eukaryota;quant	median_length_introns;buscodataset_eukaryota;quant	No_multi_exonic_genes;buscodataset_eukaryota;quant	No_intron_per_gene;buscodataset_eukaryota;quant	prop_intron_annotated;buscodataset_eukaryota;quant	median_gene_fpkm;buscodataset_eukaryota;quant	average_svr;svr_class_all;buscodataset_eukaryota;quant	average_svr;svr_class_high_SV;buscodataset_eukaryota;quant	average_svr;svr_class_low_SV;buscodataset_eukaryota;quant	median_coverage_exon;buscodataset_None;quant	No_genes;buscodataset_None;quant	No_introns;buscodataset_None;quant	median_length_introns;buscodataset_None;quant	No_multi_exonic_genes;buscodataset_None;quant	No_intron_per_gene;buscodataset_None;quant	prop_intron_annotated;buscodataset_None;quant	median_gene_fpkm;buscodataset_None;quant	average_svr;svr_class_all;buscodataset_None;quant	average_svr;svr_class_high_SV;buscodataset_None;quant	average_svr;svr_class_low_SV;buscodataset_None;quant	median_coverage_exon;buscodataset_metazoa;quant	No_genes;buscodataset_metazoa;quant	No_introns;buscodataset_metazoa;quant	median_length_introns;buscodataset_metazoa;quant	No_multi_exonic_genes;buscodataset_metazoa;quant	No_intron_per_gene;buscodataset_metazoa;quant	prop_intron_annotated;buscodataset_metazoa;quant	median_gene_fpkm;buscodataset_metazoa;quant	average_svr;svr_class_all;buscodataset_metazoa;quant	average_svr;svr_class_high_SV;buscodataset_metazoa;quant	average_svr;svr_class_low_SV;buscodataset_metazoa;quant	Embryophyta_dn;quant	Embryophyta_ds;quant	Embryophyta_dnds;quant	Eukaryota_dn;quant	Eukaryota_ds;quant	Eukaryota_dnds;quant	Metazoa_dn;quant	Metazoa_ds;quant	Metazoa_dnds;quant	per_clade_dn;quant	per_clade_ds;quant	per_clade_dnds;quant
Gossypium_australe	GCA_005393395.2	Embryophyta	NA	NA	NA	3838	1728.04382	0.36	38281	1895.4674880219	1049	7100	177.5	971	7.31204943357364	0.882676056338028	7.18445	0.0245999459345325	0.163585746706074	0.00622660374993552	2944.58358662614	209	1727	153	196	8.81122448979592	0.879559930515345	9.4929	0.0170913460184236	0.166712570258624	0.00460726645509444	299.234920634921	34577	105884	142	18622	5.68596283965202	0.871774772392429	0.482583	0.0191590939346242	0.156853675040491	0.00508978877437124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1464720792	0.6642055014	0.220522231284247	0.1289812396	0.7385919211	0.174631262426897	NA	NA	NA	NA	NA	NA
Gossypium_davidsonii	GCA_013677245.1	Embryophyta	NA	NA	NA	450	682.496798	0.33	34870	1492.67697594502	924	4135	172	722	5.72714681440443	0.903022974607013	6.3356	0.0218495023126278	0.156326197127202	0.00542765355643828	3111.11490514905	175	992	157.5	152	6.52631578947368	0.897177419354839	12.7882	0.0115308846614069	0.144851242383409	0.00385572547485236	674.473783887714	30022	65481	136	15356	4.26419640531388	0.900795650646752	2.32524	0.0157853635382747	0.150248128237821	0.00456085086521212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gossypium_klotzschianum	GCA_013677235.1	Embryophyta	NA	NA	NA	830	641.874979	0.34	34902	1568.95197357735	935	4160	174	732	5.68306010928962	0.900240384615385	7.56659	0.0259222816023887	0.162982696922481	0.00616990051665475	2982.82076236821	173	1020	150	153	6.66666666666667	0.911764705882353	11.334	0.0168429729209677	0.17720354581269	0.00448149264525945	748.057049714751	29825	65651	134	15335	4.28112161721552	0.906398988591187	1.76796	0.0183974878040539	0.151881844548438	0.00493400256330224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Herrania_umbratica	GCF_002168275.1	Embryophyta	NA	NA	NA	15	221.051302	0.33	27748	896.4199352285	1348	8448	212	1155	7.31428571428571	0.995028409090909	8.96521	0.0292272837878106	0.167223177156868	0.00640246986182073	2252.00711354776	266	2211	172	249	8.87951807228916	0.998190863862506	20.66945	0.013958056299674	0.156306928140125	0.0048471804792794	981.988386135889	18916	83579	176	13880	6.02154178674352	0.995620909558621	9.1103425	0.01978118771488	0.156641974300877	0.0049573701705639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08284837254	0.3213461768	0.257816580751055	0.06877494978	0.3479766258	0.197642441132033	NA	NA	NA	NA	NA	NA
Pistacia_vera	GCF_008641045.1	Embryophyta	NA	NA	NA	4058	670.204863	0.36	41299	1035.05073649755	1129	6681	220	970	6.88762886597938	0.989821882951654	7.756905	0.0232993427189279	0.163068208647465	0.00541232594130989	2244.26885644769	221	1740	187	208	8.36538461538461	0.993103448275862	14.03755	0.0142955894061652	0.164543233433123	0.00386044264830034	687.094860341849	32030	87967	174	18513	4.7516339869281	0.98630168131231	0.8275595	0.0206698189490096	0.168430559032873	0.00418494980649359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1505924465	0.7184320564	0.209612649043816	0.1878302474	1.140836177	0.164642611434297	NA	NA	NA	NA	NA	NA
Durio_zibethinus	GCF_002303985.1	Embryophyta	NA	NA	NA	1102	712.186256	0.33	63007	366.985754985755	1034	6394	214	842	7.5938242280285	0.995151704723178	2.2265425	0.0393968360238709	0.14848381296298	0.00917841441121974	1124.57503320053	129	1177	175	124	9.49193548387097	0.99660152931181	6.094965	0.0335878430794508	0.133190009373784	0.0088721411569969	215.137019775145	35832	131215	184	22604	5.80494602725181	0.994535685706665	0.646511	0.0325176645663748	0.149637973948374	0.00763936552194215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0746869577	0.2846167837	0.262412345221088	NA	NA	NA	NA	NA	NA	NA	NA	NA
Coptis_chinensis	GCA_015680905.1	Embryophyta	NA	NA	NA	331	935.65978	0.37	40011	972.295746272567	1149	7008	211	993	7.05740181268882	0.889554794520548	4.76335	0.0211641568511746	0.151298377288462	0.00587011754926403	1783.52892336563	220	1684	154	200	8.42	0.893705463182898	10.0551	0.0110015347841057	0.126813685964281	0.00400029642560646	123.202749140893	40011	85654	172	17632	4.8578720508167	0.856585798678404	0.0449386	0.0212985644197185	0.16318724731334	0.00482937531258084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3275657291	1.686168164	0.194266346675016	NA	NA	NA	NA	NA	NA	NA	NA	NA
Quercus_suber	GCF_002906115.1	Embryophyta	NA	NA	NA	694724	934.137034	0.36	59614	2233.56645344705	1234	8056	352	1079	7.46617238183503	0.990690168818272	1.57263	0.0292345051471003	0.159072336510396	0.00721786939908503	9.20968681953683	49	335	258	42	7.97619047619048	0.982089552238806	2.544	0.0215736912254053	0.150442544562972	0.00605770888375854	163.50599164765	49388	109634	271	21826	5.02309172546504	0.983709433205028	0	0.0244532720597081	0.164315246215296	0.00577406240506905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138288728	0.5372220095	0.257414487036202	NA	NA	NA	NA	NA	NA	NA	NA	NA
Apostasia_shenzhenica	GCA_002786265.1	Embryophyta	NA	NA	NA	3	322.899837	0.34	21743	424.584629748186	1230	7544	494	1062	7.10357815442561	0.902041357370095	11.4189	0.0456977506081768	0.167482208018406	0.00869514498647223	739.707427835999	272	2161	313	253	8.54150197628459	0.910689495603887	20.2251	0.0267550332421793	0.140324960921712	0.00759125961534625	270.518518518518	21743	68684	358	11929	5.75773325509263	0.914274066740434	4.53584	0.0314975952145165	0.159038151472383	0.00700768347489414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2550787391	1.200820957	0.212420292644843	0.1965050436	1.2577723	0.156232605535994	NA	NA	NA	NA	NA	NA
Parasponia_andersonii	GCA_002914805.1	Embryophyta	NA	NA	NA	260	451.270499	0.34	37227	1162.46618357488	1379	8482	209	1180	7.18813559322034	0.958028766800283	8.74264	0.0191806581123623	0.141133554378888	0.00547395226312791	3008.7799920564	278	2230	184.5	260	8.57692307692308	0.959641255605381	19.40485	0.0101947556238691	0.14264504601701	0.00365015303973741	373.038611690464	37224	87390	187	16168	5.40512122711529	0.947545485753519	1.4003375	0.0151905819938405	0.152093221386689	0.00433028517142811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02799065165	0.08709048925	0.321397340754978	0.02256577164	0.08409435003	0.268338736573264	NA	NA	NA	NA	NA	NA
Trema_orientale	GCA_002914845.1	Embryophyta	NA	NA	NA	12584	369.896965	0.33	35849	149.109595959596	1366	7425	213	1098	6.76229508196721	0.957171717171717	6.102505	0.0138126316692791	0.143676845937138	0.00282937428378531	709.935185185185	269	2108	188	251	8.39840637450199	0.9573055028463	24.8156	0.00852074459783163	0.133320711378333	0.00243597009808578	29.8131727506346	35846	71979	193	13538	5.31681193677057	0.951152419455675	0.314552	0.0111849777608482	0.152820776604852	0.00239060492385943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01755979748	0.0588590935	0.298336186234333	0.01361719806	0.05745589843	0.237002612996996	NA	NA	NA	NA	NA	NA
Dendrobium_catenatum	GCF_001605985.2	Embryophyta	NA	NA	NA	86	1060.917959	0.35	34389	3295.21799746515	1280	7686	489	1096	7.01277372262774	0.993104345563362	9.5271525	0.0336446867181301	0.151648181204313	0.0080940725273897	5383.24279785223	261	2086	321	242	8.6198347107438	0.996164908916587	14.4175	0.0213182958034347	0.153117462515432	0.00625151071990505	1998.55857385399	22643	79558	281	14122	5.63362130009914	0.994280901983459	4.604025	0.0240492810698157	0.153269786508112	0.00619503727120257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1991747338	0.9440886038	0.210970382439013	0.1554014901	0.9793011816	0.158686104969364	NA	NA	NA	NA	NA	NA
Nymphaea_colorata	GCF_008831285.1	Embryophyta	NA	NA	NA	25	408.951421	0.39	33500	644.619716573381	1291	8604	397	1144	7.52097902097902	0.997443049744305	7.85941	0.0317655904096458	0.153561890413389	0.00797487107020937	1170.51012658228	263	2249	276	246	9.14227642276423	0.999555357936861	13.75445	0.0151899258727654	0.127363425420855	0.00566627130428312	608.534030690197	20230	86325	305	14338	6.02071418607895	0.99624674196351	6.1098275	0.0233484052832308	0.15141072203727	0.00608049784585659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01915124085	0.07076195222	0.270643195236594	0.01438141337	0.07077293346	0.203204991893238	NA	NA	NA	NA	NA	NA
Cuscuta_campestris	GCA_900332095.2	Embryophyta	NA	NA	NA	14683	450.730309	0.36	45474	1621.45472837022	411	2789	231	377	7.39787798408488	0.983865184653998	4.121315	0.0346012358602595	0.155952315257609	0.00809379169307956	3053.15010647649	68	605	205	64	9.453125	0.980165289256198	9.3808675	0.0241966552667529	0.153469681945175	0.00618120522117238	937.097234802796	45474	139840	206	25594	5.46378057357193	0.985140160183066	1.8639675	0.0231405115004931	0.152543500868132	0.00608946649450789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cuscuta_australis	GCA_003260385.1	Embryophyta	NA	NA	NA	3225	262.630465	0.36	18157	2960.50596252129	1166	7503	240	1019	7.3631010794897	0.978941756630681	12.24275	0.0308674828272584	0.151698398112532	0.00818179887469622	5635.76245210728	262	2112	202	238	8.87394957983193	0.982481060606061	21.857325	0.0160446312554561	0.139427988685533	0.00545079028331071	2396.57728706625	18157	75386	223	12551	6.00637399410406	0.96691693417876	8.827015	0.0242162188870869	0.153846383109308	0.00661110980043734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2391068732	1.081520441	0.221084007417295	0.1772622647	1.06154748	0.16698477273951	NA	NA	NA	NA	NA	NA
Brassica_cretica	GCA_003260655.2	Embryophyta	NA	NA	NA	4325	330.351684	0.36	63131	103.887680518715	1071	5301	90	854	6.20725995316159	0.941709111488398	5.506685	0.00800772912031378	0.13759537832289	0.00210343977794788	168.308016877637	197	1225	93	168	7.29166666666667	0.96	9.405975	0.00520938381855199	0.138873446366862	0.00139361712951543	3.13091309130913	63131	83854	92	17785	4.71487208321619	0.931511913564052	0	0.00748928877366528	0.147314963770022	0.0017430757194596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05999314732	0.1778650974	0.337295783135472	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ipomoea_triloba	GCF_003576645.1	Embryophyta	NA	NA	NA	8051	437.711734	0.36	42046	848.520919269299	1285	8274	198	1113	7.43396226415094	0.996011602610587	8.78416	0.0199510898737851	0.156676104421554	0.00545798246349498	1509.98496844325	211	1792	179	198	9.05050505050505	0.998883928571429	16.1013	0.0113953652833528	0.16896677733273	0.00354910282043711	470.329043103402	30644	113566	174	20105	5.64864461576722	0.996204850043147	3.12857	0.0154426658637604	0.158291655205569	0.00413832348516534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02251700304	0.08193487347	0.274815863946436	0.01809127813	0.07401982361	0.244411256980568	NA	NA	NA	NA	NA	NA
Coffea_eugenioides	GCF_003713205.1	Embryophyta	NA	NA	NA	217	685.333821	0.37	38150	294.190095675966	1274	7551	287	1085	6.9594470046083	0.990729704674878	6.99703	0.0369044455240135	0.165244712304051	0.00702473606632633	678.718525532192	242	1962	227.5	224	8.75892857142857	0.996941896024465	9.62348	0.0214884572153249	0.148523766050406	0.00569094316534645	100.059238170617	29100	72513	244	12979	5.5869481470067	0.992911615848193	0.698535	0.0254699435049494	0.158144964913221	0.00564419093202071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2824966916	1.438817268	0.19633951988405	0.2056055016	1.462721236	0.140563694940435	NA	NA	NA	NA	NA	NA
Abrus_precatorius	GCF_003935025.1	Embryophyta	NA	NA	NA	11038	347.221618	0.32	40048	4.26426269758998	1306	755	214	96	7.86458333333333	1	0	0.00963007924343466	0.124507813228432	0.000248946238929139	4.48808473080317	248	106	139.5	13	8.15384615384615	1	0	0.00172955974842767	0.0916666666666666	0	1.66497461928934	24805	9420	197.5	1357	6.94178334561533	0.999363057324841	0	0.00697720755232169	0.124880806527534	0.000493764042765284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09441816789	0.4167629603	0.226551245873757	0.08082972773	0.446815056	0.180901978670119	NA	NA	NA	NA	NA	NA
Carpinus_fangiana	GCA_006937295.1	Embryophyta	NA	NA	NA	779	355.444624	0.38	29499	274.361344537816	1214	7681	319	1023	7.50830889540567	0.961463351126155	5.86819	0.0268164542877407	0.165393418938852	0.00559614143019181	263.997554788691	154	811	244	107	7.57943925233645	0.966707768187423	7.403385	0.0127282660985066	0.13240087570066	0.00385188710814826	92.1492877492878	27381	74351	234	13375	5.55895327102804	0.945367244556227	0.6265775	0.018682865443137	0.1602401933217	0.00449529283486939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1415580554	0.5308439576	0.266666038811101	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lactuca_saligna	GCA_902860255.1	Embryophyta	NA	NA	NA	14506	2025.328198	0.38	45452	73.7840818736884	1193	6797	100	952	7.13970588235294	0.99867588642048	5.44651	0.0118855972664739	0.150648317682731	0.00253741776606968	102.383885106834	225	1635	97	200	8.175	0.999388379204893	6.77316	0.00744545326157197	0.141416012309105	0.00207640413943802	2.01953818287237	42908	77317	101	13661	5.65968816338482	0.997180438972024	0	0.0106478575644149	0.159433796859192	0.00219803965662403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3459150104	1.927156657	0.17949501362203	0.2726176695	2.111199744	0.129129264189604	NA	NA	NA	NA	NA	NA
Malus_baccata	GCA_006547085.1	Embryophyta	NA	NA	NA	8578	624.838304	0.38	45900	561.126807578904	953	5776	161.5	807	7.15737298636927	0.945810249307479	3.99051	0.0171500348807171	0.143687962791083	0.00457812807272106	897.404422788606	143	1098	155.5	134	8.19402985074627	0.950819672131147	6.19348	0.0138259387157232	0.173207710664211	0.00363291841669201	177.299673968372	45900	120318	157	23048	5.22032280458174	0.93339317475357	0.322713	0.0143112043884312	0.158252931176885	0.00353116690535972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rhamnella_rubrinervis	GCA_007844105.2	Embryophyta	NA	NA	NA	312	245.297436	0.34	27165	248.636343933483	1347	8841	213	1134	7.7962962962963	0.971835765184934	5.342385	0.0284146093227392	0.162059555328269	0.0057071710971073	620.255663430421	260	2240	182	238	9.41176470588235	0.975892857142857	12.98707	0.0164153830539732	0.157487327609792	0.0042374945326658	129.45191740413	27165	85748	185	14462	5.92919374913567	0.955275924802911	1.649575	0.0215455176769424	0.159322239399055	0.00484945783227014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1236529601	0.5281594307	0.234120519132103	0.09720734273	0.5433959371	0.178888607906745	NA	NA	NA	NA	NA	NA
Striga_asiatica	GCA_008636005.1	Embryophyta	NA	NA	NA	2953	446.857796	0.37	33426	603.326811233614	1204	8086	213	1080	7.48703703703704	0.882141973781845	7.8754025	0.0229362942629768	0.160238125583901	0.00530893104566582	984.147509578544	211	1828	193	202	9.04950495049505	0.890590809628009	14.84065	0.0141973321873105	0.163056282805762	0.00420388249605423	326.567500640082	33426	100536	187	17295	5.81300954032957	0.875626641203151	2.469725	0.017542342814782	0.162503813158213	0.00438976259625689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3289945516	1.823913741	0.180378350250063	0.2853907329	2.232620109	0.127827717644193	NA	NA	NA	NA	NA	NA
Sinapis_alba	GCA_012274485.2	Embryophyta	NA	NA	NA	36142	418.795308	0.36	52686	396.874018021337	1062	6415	91	888	7.2240990990991	0.996570537802027	7.120285	0.0115554882435045	0.152422284425347	0.00322953264946463	589.687388067095	115	1000	94	105	9.52380952380952	0.999	10.281	0.00842400250957056	0.17491278443658	0.00220657911810548	153.600222717149	49649	148879	94	27621	5.39006552985048	0.995372080682971	0.932882	0.00923247822930493	0.155421239011919	0.00251129756002874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03574267364	0.2060289834	0.173483715980904	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nymphaea_thermarum	GCA_011799765.1	Embryophyta	NA	NA	NA	4	362.88036	0.38	25461	1512.00086244071	1204	7134	356	1066	6.69230769230769	0.877908606672274	9.999365	0.0294407148638195	0.164093422576623	0.00707929756466808	3196.01143568841	263	2042	266.5	249	8.20080321285141	0.904995102840353	19.60045	0.0145742103290965	0.141842001902543	0.00556469178561706	630.148330058939	25461	78704	282	14896	5.28356605800215	0.852675848749746	2.530785	0.0208804322726129	0.156276535695869	0.00558837126830626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02717541846	0.09429406752	0.288198602252851	0.02030628654	0.09247606954	0.219584230179859	NA	NA	NA	NA	NA	NA
Rhododendron_simsii	GCA_014282245.1	Embryophyta	NA	NA	NA	4364	528.609555	0.39	32999	3223.3882508834	1212	7867	417	1070	7.35233644859813	0.880259311046142	4.555015	0.026469888839595	0.15165727638766	0.00727240938272993	8137.76951209546	223	1972	322	215	9.17209302325581	0.865618661257606	9.64004	0.013456210954653	0.136660107955868	0.0051181020617716	1232.3717549325	32999	99044	360	18658	5.30839318254904	0.840929283954606	0.4734805	0.0224020659899804	0.161961808727563	0.00549540362352276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2630550016	1.255544024	0.209514757405273	0.2077282131	1.331608414	0.155997972764387	NA	NA	NA	NA	NA	NA
Miscanthus_lutarioriparius	GCA_904845875.1	Embryophyta	NA	NA	NA	84	2074.626827	0.45	68287	2052.75009567547	395	2462	163	326	7.5521472392638	0.952883834281072	2.684525	0.0234910987805394	0.1684095606034	0.00586320387999105	3707.1400956699	43	341	144	41	8.31707317073171	0.956011730205279	4.36042	0.0203780462960862	0.176285289565663	0.00423231236525632	660.103492063492	68287	195287	140	36302	5.37951077075643	0.936227193822425	0.214329	0.0186523220976831	0.169635447145899	0.00410910645296895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Salix_dunnii	GCA_015731905.1	Embryophyta	NA	NA	NA	270	328.088906	0.33	29822	1768.6281779661	1216	8366	198	1085	7.71059907834101	0.901745158976811	7.97337	0.0271947536099385	0.15047945877311	0.00750748159053541	2632.20202746695	199	1733	174	188	9.21808510638298	0.8799769186382	10.043565	0.0168295713021279	0.15727498871317	0.00600593441028873	1064.97266250712	29822	113326	172	19265	5.88248118349338	0.864205919206537	3.39076	0.022346320465041	0.152218542403186	0.00614677218779645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0315935151	0.1211712545	0.260734406277852	0.181594336	1.168290633	0.155435925676894	NA	NA	NA	NA	NA	NA
Spirodela_intermedia	GCA_902729315.2	Embryophyta	NA	NA	NA	332	136.675944	0.42	21894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4069445381	2.213826574	0.18381951995667	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_tuberosum	GCF_000226075.1	Embryophyta	NA	NA	NA	82317	663.289804	0.35	37960	1905.55199544663	1382	8398	321	1163	7.22098022355976	0.99571326506311	6.9297575	0.0234646986943985	0.165720491261521	0.00570654189389514	3377.81910970822	239	1949	251	220	8.85909090909091	0.998460749102104	11.8479	0.0115539121301184	0.16018387059302	0.00368479493435161	993.135435992579	28417	99420	240	17856	5.56787634408602	0.995312814323074	2.012365	0.0169211855112595	0.15871651009014	0.004396457002245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0205852913	0.07823238976	0.26313003301	0.01388475464	0.06421214945	0.216232516103695	NA	NA	NA	NA	NA	NA
Vitis_vinifera	GCF_000003745.3	Embryophyta	NA	NA	NA	153199	471.141367	0.35	41208	573.847129500486	1402	8824	380.5	1193	7.3964794635373	0.99637352674524	6.221815	0.0231128223568921	0.146337020764582	0.00668503941993057	1470.0258215891	258	2127	334	241	8.82572614107884	0.999059708509638	14.024675	0.0124375043059419	0.146461522224017	0.00456551121767264	272.355156731038	25834	87933	261	15006	5.85985605757697	0.997236532359865	1.770955	0.0179045012775068	0.149825822502308	0.00499484005321081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2158720407	1.016242223	0.212421837839737	0.165757738	1.033439272	0.16039427036599	NA	NA	NA	NA	NA	NA
Manihot_esculenta	GCF_001659605.1	Embryophyta	NA	NA	NA	47250	495.629498	0.36	43286	1476.44688845016	1261	7458	232	1070	6.97009345794392	0.997050147492625	2.76683	0.0226648909347472	0.15474360184917	0.00592308122675492	2287.20719743049	206	1645	215	190	8.6578947368421	0.998784194528875	4.60702	0.0118461436062787	0.134521657489128	0.00466244234286863	1089.85370950888	28299	105371	174	18925	5.56782034346103	0.997684372360517	1.56997	0.0146708500814429	0.148249406505341	0.00439631162116127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1902201714	0.9378517186	0.202825422854644	0.1459229132	0.9476882418	0.153977760579619	NA	NA	NA	NA	NA	NA
Vigna_radiata	GCF_000741045.1	Embryophyta	NA	NA	NA	35753	430.079153	0.33	42284	2623.97996918336	1279	8307	229	1123	7.39715048975957	0.996508968339954	9.510675	0.0254276521180978	0.155474104139438	0.00691856550614957	4022.51790957134	242	2115	193	226	9.35840707964602	0.999527186761229	15.5896	0.0134050530313071	0.143287315366241	0.00482915768560325	1645.05654761905	27075	108300	182	18655	5.80541409809702	0.995789473684211	4.070205	0.0195335754662864	0.154580199321337	0.00544186161852177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01668859065	0.07630240913	0.218716431634116	0.01872212805	0.08787549588	0.213052886501674	NA	NA	NA	NA	NA	NA
Daucus_carota	GCF_001625215.1	Embryophyta	NA	NA	NA	606350	386.795034	0.35	44655	1722.66580548723	1273	8188	287	1090	7.51192660550459	0.997801660967269	7.31894	0.017132668309518	0.149668855335488	0.00512885808340456	3304.49449964624	196	1708	241	185	9.23243243243243	0.99824355971897	14.97015	0.00875367271736515	0.122972171390773	0.00379978548107194	645.536186770428	32607	108803	205	19153	5.68072886754033	0.996342012628328	1.19066	0.0139630737344409	0.158727970469299	0.00385078328513032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2981157139	1.549758667	0.192362669264556	0.2394055939	1.728574732	0.138498839227508	NA	NA	NA	NA	NA	NA
Capsicum_annuum	GCF_000710875.1	Embryophyta	NA	NA	NA	61175	2841.013643	0.35	45410	2684.08679004467	1369	8510	367	1156	7.36159169550173	0.995887191539365	6.58793	0.0291164080700936	0.149756578842007	0.00732485669037231	4778.17048441607	239	1936	282	221	8.76018099547511	0.99896694214876	11.7366	0.0163697275292951	0.144307961194225	0.00539129244755959	1177.74480251014	31384	99644	283	18193	5.47705161325785	0.992372847336518	1.293325	0.0244076532746882	0.160953014834763	0.00572636846854101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007449533424	0.01956991029	0.380662625101896	0.009954197931	0.02666208148	0.37334661730994	NA	NA	NA	NA	NA	NA
Musa_acuminata	GCF_000313855.2	Embryophyta	NA	NA	NA	4052	390.477446	0.39	47707	2543.99463837716	1231	6974	355.5	1013	6.88450148075025	0.99297390306854	7.005185	0.0276157908200251	0.147861797841212	0.00732289169645628	3777.1498047234	201	1468	289.5	185	7.93513513513513	0.996594005449591	8.75504	0.0181642133361103	0.146205214752929	0.005196820094347	1594.12440191388	30737	104568	193	19920	5.24939759036145	0.996480758931987	3.426145	0.0200973283384374	0.150821734765252	0.0056399628865503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01573945056	0.05258032565	0.299341062753574	0.01234380357	0.05005097803	0.246624622651754	NA	NA	NA	NA	NA	NA
